Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,6477.26482123395,6647.62547849072,6903.07418576198,7551.08983381761,8233.61082543875,9439.33720644986,10883.0475520742,12134.9066978741,13376.8057759012,13671.1377634132,13896.7409040963,13995.8548364074,11957.223222537,13995.2694921728,17456.3084845676,17596.5404249612
Caribbean small states,CSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.29279151961061,4.24778149995138,4.54781683773313,4.49666604234192,4.60249260380146,4.59786825724106,4.55632316807776,4.54524229306979,5.85729198228216,6.04495446836379,5.98195068963002,6.15826676407944,6.95139146668165,6.56013221805213,5.69598583806588,..
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.719724722779,73.0961481937343,73.2424154880921,73.3822527825258,73.7304349327381,73.8449951359211,74.0926027308098,74.2506487210769,76.9703062304413,76.929788715597,76.9764380835075,77.2659141936307,76.0162701269145,74.7232827859077,76.6522987292583,77.8966245256412
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,3959.62494896645,4360.9626352209,4941.34251407648,5948.84961048536,7180.27037029658,8352.50713208298,9466.68526162196,11997.2743828359,12874.699956166,14339.8243059389,16227.2484719489,16534.9264870407,16581.3526115028,19223.9274030651,19530.1553232172,22690.3736174216
Central Europe and the Baltics,CEB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.70148704426857,5.90154345775536,6.15108052611854,6.39054633505043,6.35056686672761,6.35734861310063,6.21565907493262,6.12844412769501,6.66925862310733,6.59863378020549,6.5503886695009,6.66501967170113,7.25561237131185,7.43887022237063,7.02822297995093,..
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.2196098284934,64.55670545203,64.9680746751559,65.2791550496845,65.5132392756465,65.9797864104925,66.3919300050345,66.7605467353128,69.9484837084835,70.2729949393554,70.5486659921504,70.8424064605001,69.8801308490982,68.1790994839634,71.4304552508694,71.7962449795855
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1346.2395395696,1311.18270829395,1251.30296598532,1368.47911219559,1563.10591131168,1788.28350980842,2011.10903452871,2342.68810678142,3223.9805446069,3457.64943157186,3463.50882263375,3483.31545469615,3187.03781234801,3698.98363187847,4043.82776331568,4252.59733415786
Early-demographic dividend,EAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.67197576173667,4.88042164706751,4.6366937116746,4.76843684942798,4.75333389661934,4.74288148919555,4.67964140775993,4.67231740891958,5.0347428621991,4.86942478523254,4.67841949960169,4.61474869531477,5.04482250770845,5.06795532968008,4.70379382753987,..
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.7028323240299,72.0413059988773,72.3571058107458,72.7346908938812,72.812660596894,73.2984345512681,73.5640440034614,73.8948513504332,75.9870166732102,76.0789923585537,76.3914229383171,76.5862412994962,76.5433946923267,76.152941315904,76.6767167147452,76.6594177267807
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,4103.33628080966,3783.30921974687,3813.81685560294,4162.83398166818,4634.6623943391,4910.91472643792,5170.318905428,5739.38750773872,9965.00400107685,10566.2828244863,11438.8584591418,11622.8915284735,11639.4853357389,13336.4841670883,13139.2109813612,13176.1786055635
East Asia & Pacific,EAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.0961582730091,6.12704399637768,6.09518388443636,6.2179455835463,6.19273460359833,6.14802928318206,5.95683606784227,5.7372048223165,6.56521367443388,6.5250694221109,6.54202426121561,6.71302172454015,6.97543560342884,6.77986456050507,6.60249048468312,..
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.7357071585237,71.0740923872156,71.3967499620569,71.80399562865,71.8588009229193,72.3983266445825,72.6518704363171,72.9937536648264,75.1559117663434,75.2396714880306,75.57828618156,75.7689690321509,75.6976393295064,75.2781418410849,75.9325409436903,75.8806830895266
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,961.301422369963,1014.52467003618,1113.99915249896,1251.27771535816,1439.93214543391,1653.6791360518,1976.63130651455,2481.38704492063,6683.18386700353,7241.92533864361,8045.94630458507,8286.3981179292,8391.27634645493,9974.57829690175,10106.9935977814,10125.9095208645
East Asia & Pacific (excluding high income),EAP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.9593468577633,3.85789662813382,3.92130352742746,3.98720652310973,3.89610673746783,3.88546653777805,3.73383341689987,3.55916987493212,4.75527776654511,4.82032536753303,4.91927068434372,5.06518522347316,5.35322347463001,5.26143592270827,5.15450795058183,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.8650826611101,71.2077369930428,71.534352902059,71.8352733706059,71.8921244592524,72.440234089532,72.6983447331159,73.0450331089394,75.1832269955477,75.2671640185859,75.6101241544348,75.8042877234534,75.73384970547,75.3009806060199,75.9610347461336,75.9085643603807
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,972.833173916046,1026.6492096959,1127.25093374819,1266.10778867241,1456.96694694124,1673.19096529507,1999.86070779606,2510.42261993326,6758.74365728701,7323.51364847919,8136.37041895137,8379.36503263574,8485.32855185979,10086.4176067356,10220.4774431567,10239.8162178816
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.95997893602103,3.85838452453939,3.92166997405245,3.98754200675337,3.8964621116441,3.88582201423546,3.73415702083558,3.55948995346661,4.75543779818151,4.82049140061028,4.91942348190861,5.06534599162458,5.35338445809749,5.26159384065282,5.15470341033638,..
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.1997793340467,78.5435434936,78.6341349112633,78.6557621579425,79.2321623652194,79.3748507782536,79.8077212879617,80.0477786971357,81.9075874931284,81.8840085594744,82.0027602577719,82.2804211551829,81.4873571657503,81.5839330415712,81.6232025628471,82.194952481038
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,20039.4002655128,20289.6505275093,22047.2795660791,27010.5876151819,30803.286099919,31781.6618833533,33646.2303491169,38544.2258256115,35228.4854539428,37243.5651015997,40107.5362854643,39220.5136743355,38236.5543048506,42984.5697414154,41608.7123275598,45330.1093015768
Euro area,EMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.6426224625788,8.74090963743248,8.956592509517,9.16649451275921,9.19055017010729,9.29168397025618,9.28190533554262,9.18361207889411,10.1942514893084,10.159756695724,10.1495189189779,10.2332835611051,11.2236097746913,11.2369270146584,10.7704346006395,..
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1137949733544,73.3559009015306,73.4464892451938,73.5628132914523,73.9880965104672,74.1537050552507,74.6398235785968,75.0087044515764,77.681322731133,77.899058722117,78.0318800351487,78.3039072023535,77.1755313183473,76.728686491674,77.8344787151258,78.3854816068932
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,11652.9290294061,11757.603659314,12849.7232593553,15584.8646461506,18114.0702003259,19227.6221679028,20766.9170925859,24195.9334256766,22519.6408855547,23814.1197034605,25408.6379771601,25020.8648271756,24167.3551199699,27664.8914080918,27913.5882331645,29988.9022903108
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.00332724230524,8.18022041283452,8.44793454626008,8.63786058085334,8.61875899906039,8.6054441762063,8.53781807287851,8.44301468009473,9.32807868183142,9.23279996791422,9.25619101768744,9.35489436501779,10.5095041318462,10.4091879688557,9.76392248461932,..
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.8570531906331,69.0902777061194,69.3187306210865,69.5879019097604,69.7911486482047,69.9595147646973,70.2178659389806,70.5579786921334,74.0313769065099,74.4033539029016,74.5927989243035,74.8158340567546,73.5536868675669,72.8823762052943,74.5731684190474,74.7923060983647
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,1790.77072090719,1529.60615620796,1771.9219856658,2249.74301490831,2883.55689723687,3576.72283332319,4142.44695498675,5206.48238815828,5986.89723080084,6138.12063922999,5996.28775888893,6069.27407282315,5776.19343817718,6673.97429035651,7266.022431542,8617.0484098633
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.80510723110722,5.08427843799666,5.30170286602193,5.37196032467978,5.27723307021739,5.25974010923579,5.33723466946367,5.28150302649141,4.87870514047996,4.77949909573591,4.80050193019095,4.98755394355276,5.53547892007837,5.70511448709204,4.69261840452001,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.3665797468115,68.5080250387666,68.5629095629382,68.6968166323048,69.0029078332647,69.1399718973032,69.6987479861711,70.1803431982885,73.6902109808947,74.1318681774556,74.2976622013592,74.590946255432,73.1492512511888,72.1506406826172,74.1883654842503,74.7265371994292
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2044.35074576548,2080.98419116363,2340.82503908743,2879.65363440365,3723.43803208933,4660.80836930066,5632.99003233827,7247.02729943285,7659.54924391363,8575.46129195764,8911.87742979014,9058.74177112172,8478.35038656806,10014.5108823837,11421.1364427001,12129.8641155432
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.02171363625435,5.30988382679183,5.54350965503088,5.45839238916821,5.24931283491055,5.23095080566414,5.20826658225955,5.18037098596892,5.33978663129732,5.34446144496562,5.35686078822616,5.57183903386965,6.76782625919697,6.45117065724295,6.07674096053888,..
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.0782450771112,77.4256390326754,77.5340746440768,77.5923748441053,78.1178281794517,78.2751410316852,78.6721282949285,78.9060450955774,80.9530808081627,80.9303097853099,81.0317510064821,81.3194524901835,80.4414754678551,80.3071964400875,80.7135056290876,81.4128063717702
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,16976.0452668705,17230.6480095869,18797.8116316074,23020.9558032659,26368.6780464334,27431.4991030834,29200.5809467343,33704.6636441399,31456.8971280656,33394.5888043692,36054.953230113,35374.1403676934,34694.7035869194,39206.9791776084,38066.8844892624,41566.5741100785
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.4384787323448,8.55950217944132,8.78274132681133,8.99990085449718,9.00414097956073,9.07710121015793,9.04502078375099,8.93308108898113,9.95026664169714,9.89803789038763,9.87461910122714,9.93890687196339,10.8641892614597,10.8713143540357,10.3710809001126,..
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.4884249847297,55.7212693010549,56.1508566104113,56.4469254565792,56.7557447226362,57.1472781506796,57.5943113995222,58.1095746645354,60.9861836667017,61.2296826870124,61.7825083062786,62.1379545505037,62.0663682854031,61.6086810439385,62.702271566254,63.3499447771075
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,751.801263034453,719.215886038336,684.998396992158,703.739369790737,871.15501215152,1079.24067613473,1319.3385305318,1578.9042249996,1491.08080315915,1549.60952933559,1634.92965875473,1861.65330453031,1618.4798041022,1711.40128929758,1850.91743054769,1682.75058845476
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.13869904046495,4.48589296488253,4.33792171941734,5.03010861873196,4.82255303969536,4.56012484410488,4.48685424349082,4.4479821680788,4.86656067499082,4.80607763200434,4.36348184592205,4.17764319501658,4.72407233342219,5.00158466820507,4.49594781399369,..
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.0026707565576,53.5348860926679,54.0577678602154,54.6076004659831,55.1512913034256,55.7773809734173,56.5738226920515,57.2459304003012,62.0038083727554,62.3151956659401,62.798544258222,63.0898004183278,63.0726319690016,62.5313735700637,63.8404458555462,64.7159054177481
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,377.459385908018,355.171230947666,374.531772057964,412.76823992883,462.336970473255,519.647933058567,593.211178044594,688.372468350697,894.708764701024,943.132832332498,985.478210719267,983.900062178744,962.590226473892,1061.41414950431,1121.48387311982,1155.90445279924
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.71392860983826,4.0499998232513,4.23954630589421,4.46385335484185,4.59761691415549,4.68991665305464,4.895287382801,4.96069844291153,4.9381586636791,4.72093334866014,4.52024602667905,4.64463357212135,5.0282577235114,4.96602832196384,4.81036213173875,..
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0418137892099,76.3147664315926,76.4394570651819,76.5483637518276,76.9899666995342,77.1097253238474,77.5423234217224,77.8631478397578,79.7243724353496,79.8538410660347,79.9668020572923,80.1994263126691,79.2043116686782,78.7999875245092,79.4309739106372,80.1498888009661
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,22374.3254750161,22083.4201672758,22929.756695357,25606.6766440821,28451.5065479041,30051.3459550589,31710.7967236991,34666.0451564196,37057.8096501124,38776.5615949516,41094.8560877186,41342.2066107349,40108.2348602411,45081.6648348437,46553.1150181383,48608.1947665895
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.36000359279833,9.83202479898362,10.2596347943674,10.423865767666,10.3431875584019,10.3640809298837,10.3881176184765,10.3359949465497,12.2004029935339,12.1112186608551,12.0267832546754,12.2328072032284,13.7256841493732,13.0894548134596,12.4875331275825,..
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2869649318369,68.5847135093888,68.9043764886684,69.1727555942431,69.3984001306866,69.8265165341661,70.1501236836392,70.5142450680001,73.2592309044272,73.4857607809887,73.794943952938,74.031271888226,73.2951356970762,71.974203378406,74.2512624750087,74.5206328779372
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,1477.69257780304,1481.39193527337,1487.7220754011,1652.80701731861,1947.23386392599,2300.5592081511,2700.5582098436,3321.08117407742,5534.81953332906,6053.30921793356,6394.19484299789,6476.07259783679,6191.51088391849,7314.52836425796,7699.23258826186,7925.3992413749
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.15857592593838,5.19297134426624,5.09010896579903,5.11471173964708,5.06273883621228,5.05041648792541,4.97132514040073,4.89680637016708,5.40388336794651,5.41873717983357,5.37312595153573,5.44888025369525,5.81527234166308,5.69385338408679,5.54570746796692,..
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6560955300551,65.9667602590208,66.2936838191505,66.5869021191877,66.8238305316927,67.2247322340305,67.6014865733253,67.9660838410754,70.6140387670529,70.8308848986919,71.1530074814471,71.3939237835386,70.7488282427992,69.6679168391603,71.677581962506,72.0004516179201
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,1251.80798458527,1248.91735602024,1256.62539530548,1392.4121168826,1633.14212751517,1919.70312051472,2247.71696802584,2742.68959561751,4447.41739069513,4831.93005964107,5085.50217477103,5167.89523774327,4923.57218418891,5754.24675079937,6036.81374407089,6149.50554558946
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.00833047924044,5.05226516234275,4.95051215338783,5.01235910870661,4.9650078486928,4.962705127117,4.90033370355153,4.82977671040061,5.29213652461079,5.30549079589386,5.24830440584004,5.30469182647033,5.66369024051301,5.57952054821173,5.43777442564951,..
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.5992722966425,55.889906446422,56.270235525387,56.6359126305936,57.0294559998555,56.9989286118874,57.7016203087693,58.0600906051007,60.5761664527178,60.818392907263,61.0740542759518,61.3259973798573,60.8180066140619,60.8765357381791,62.1288641416852,62.4621643327349
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,619.821306002405,602.892871654224,644.972024005813,712.27750643014,837.139763701924,957.94448356121,1148.89181904758,1296.21736128505,1790.53787826053,1804.50559433385,1869.38204447615,2205.87361894796,2008.89632662853,2142.31172674601,2234.83616206483,1915.31328433422
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.13704290250213,3.08275331831153,2.86335453689112,3.66458608242168,3.52670977150693,3.63521501075366,3.76069138043017,3.59932058524245,3.55491865823553,3.60409298853245,3.2772523456525,3.2469260989314,3.61145865689639,4.01091038910018,4.05581598840509,..
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.8420457445975,57.4081990552557,57.9253421659891,58.4878744013921,58.8702110305568,59.5354492161524,60.1795704128966,60.7306068061325,64.3101407903027,64.6098588988294,65.172890099339,65.5828691146811,65.411479068422,64.8764634139942,66.3600605315493,67.0538318903115
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,372.859415968736,356.727000119663,369.569993774013,405.748336914012,449.659876396915,507.001767833477,573.825446583335,666.895329303624,1054.10011053311,1110.744251052,1159.06134313704,1186.40559680864,1170.98051516892,1256.19296430735,1332.31730178708,1333.20971979026
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.41651976162159,3.6859973688811,3.91976424939909,4.0834452180662,4.20939836076693,4.28009811981785,4.45466724641651,4.47540800586032,4.2886162785065,4.09423686639385,3.97549593525319,3.97833258641011,4.15741085068835,4.23741801668259,4.12867296321543,..
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.4098803153362,56.8791258172766,57.3481910581843,57.8417555845873,58.2271418788221,58.6482754700347,59.3120963721438,59.7939889113586,62.9919508459629,63.2736954244909,63.7309311828708,64.0885399952044,63.8022749850664,63.4773799318061,64.8822902939527,65.4535223135408
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,458.298938832863,442.14518343609,465.333742769282,512.41649453404,584.965672067294,664.73305755977,775.4811759604,887.832604344602,1314.0817741131,1355.23505457315,1408.95016839901,1544.27890067061,1464.52261402905,1566.13709936781,1647.52732460307,1536.08719237098
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.2834416812547,3.39692575245579,3.40668441609067,3.87849234683284,3.86413693639611,3.95079001987163,4.08961208179044,4.02026330530275,3.93353864365117,3.86286998535718,3.64770060226302,3.60648165443094,3.89146157284898,4.12763996270562,4.09368724866845,..
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2853076947069,71.6274933298313,71.9275718160017,72.3420403334068,72.622308504374,73.007214154553,73.3817363374868,73.7749281005029,76.2928997245812,76.4174343501022,76.7781489421434,76.9979606258316,76.6935638074913,76.3060136977083,76.9543256667468,77.1297750439663
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1677.20655312269,1722.30765767874,1814.54824372473,2054.82227278492,2453.98769875258,2939.98271894785,3525.67817486105,4413.77838972074,8297.33610796797,9138.44134545505,9966.81160876464,10120.3125161359,9873.93519864422,11759.7974990154,12286.0846812169,12437.9861721907
Late-demographic dividend,LTE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.32812193538695,5.23730526053044,5.2840412414819,5.19697067174827,5.09597638407785,5.0737995895652,4.99418854274672,4.9028125161723,5.53779530391542,5.63634532752301,5.61630386675548,5.77305738684574,6.12298972915929,5.91038584618135,5.82759228539716,..
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.8691414957334,71.1505464911298,71.5629004971875,71.878308455923,72.203823196463,72.5638143751286,72.8332266680253,73.0593298775944,74.6774848833781,74.8318087892113,75.052717198381,75.2042598654921,73.1889367681402,71.8141762189306,74.6472095421659,75.6435273174015
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,4472.58404552831,4326.64007042641,3839.19615833069,3862.13747257956,4385.89813693868,5229.89898425288,6047.73425729833,7035.79917204558,8241.45140922665,9065.54817792867,8778.37906311973,8539.39776066424,7168.64740599577,8291.07156305024,9408.84820249156,10508.6472548025
Latin America & Caribbean,LCN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.37060904340081,6.45003743089291,6.2956804107641,6.51252716013159,6.60031491371501,6.67239398942625,6.71648403123202,6.88367277699536,7.84958095096311,8.04992903684518,7.81758645051721,7.85991999334298,8.34221308294775,8.1876408399199,7.85123301532881,..
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.4525183195819,70.8143276248887,71.1603768802393,71.5477623914144,71.8563258844043,72.2293807081161,72.5238653235671,72.7478219327265,74.5306460760941,74.7006534427421,74.8906731016397,75.0513524613511,72.8759217271338,71.4377016432982,74.4897262626475,75.4986013301867
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4290.89542947118,4122.79587535484,3658.15950641339,3686.28727046314,4149.53705480589,4960.44969790137,5717.84447760414,6672.17705130306,7977.19727122285,8827.8501051856,8484.48335233409,8282.78290882792,6904.27677369596,7970.6164425206,9111.34927084769,10196.271088969
Latin America & Caribbean (excluding high income),LAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.33145116641138,6.41274946687244,6.24554391226788,6.48325033352603,6.59777774315812,6.69782009802106,6.77254854642693,6.93975572872079,7.83663619284537,8.02438590883693,7.86308897621791,7.86725027051626,8.28676876031301,8.13504368690801,7.79100157747002,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.7184102333167,70.9952366364032,71.4081069056409,71.7199407794109,72.0585594152496,72.4275917225936,72.7029489273067,72.9337716205704,74.5894794269073,74.7614101353626,74.9760978010797,75.1319711493442,73.0747493617473,71.7449274626405,74.5684293540859,75.5699258379688
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,4388.92611014216,4222.97461927511,3714.3747812476,3728.72739078731,4252.838254593,5103.97068943224,5926.88266865218,6927.88249936995,8082.02330614142,8918.30251254156,8620.46890240755,8362.63429845968,6964.3711102796,8075.78816650564,9174.55690452428,10260.5196915782
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.37741011445857,6.45207368006622,6.29270300970531,6.51301307991985,6.60695141868386,6.64828134172299,6.69961119702313,6.82910826477204,7.77187097168376,7.99118597942488,7.76198791194147,7.80120406909879,8.2425927559759,8.19042001804328,7.85273935463182,..
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.4008039613482,55.985066997633,56.5341228566941,57.173230287028,57.7099347773222,58.3085503350914,59.0152207929191,59.6121198122483,63.7237270680357,64.0339755156235,64.6022757660127,64.9724534415541,64.8323585417323,64.267342334044,65.7631857632163,66.5161002597788
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,333.363886094901,313.947863828234,337.91579001411,373.651845746871,419.798333896443,487.199978520551,552.743616465105,648.581446944078,966.721782937566,1035.19428808636,1080.56177999961,1105.24693378698,1088.72161311357,1175.55718251136,1299.36172423082,1257.69806699331
Least developed countries: UN classification,LDC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.05741897762377,3.46620507008347,3.66839823985073,3.87211300387597,4.06967480120857,4.00106317681411,4.15394889494117,4.2114439558556,4.11880088233184,3.96280393449513,3.81371851561053,3.75118141180154,3.89454617966765,3.97942136240742,3.85617268637977,..
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6715036495209,66.002452063376,66.341441445276,66.6914030649656,66.9104722374852,67.3229974285212,67.6733886279651,68.01744363595,70.605934919215,70.8079915267906,71.1341613587801,71.3694842016143,70.7483333328129,69.6714224191227,71.684923123906,71.9736125967917
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,1178.01096453065,1162.27956492439,1168.21008818899,1289.04927474147,1490.85593705627,1736.10100020162,2015.80026970912,2442.09195354366,4274.9314240157,4615.000484095,4853.74507668345,4943.24879858439,4732.82727829687,5524.24398933119,5741.78381882952,5856.29495195922
Low & middle income,LMY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.95291765461405,4.97739108484772,4.83646239563514,4.92448648589572,4.90487422984558,4.91675099645512,4.85686220430335,4.7809819666908,5.24458318093979,5.24634872737402,5.19094681227679,5.23242219381353,5.49366825012402,5.4279697628952,5.27394724357788,..
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.143054419106,54.6681038847802,55.121256271447,56.2235112162145,56.6527593859072,57.1918932752725,57.9403344764781,58.5118801084062,61.4016938292427,61.5795083857409,62.3399876414984,62.7974465200669,62.8180995019214,62.3799887227483,63.4583102800447,64.5178957936853
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,361.877753824032,332.003849693568,358.708085875866,389.594478375983,442.426324281659,520.301355916657,586.100552264911,689.11060676483,633.792954627598,634.710788724745,645.846067078284,645.998249720369,605.437906755342,651.812637638679,734.204117595357,714.151764242762
Low income,LIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.63829774640364,4.07030577687638,4.34317515086263,4.6900451898666,4.83930977506132,4.79932481503695,5.03586235246094,5.17878873694956,5.74706461403945,5.591376516229,5.26787610871049,5.28007002264696,5.84273233686234,5.76952424849231,5.69047800120678,..
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.746407213603,62.1266977569066,62.5595171567779,62.9752203112398,63.3016675345135,63.6745035247791,64.1041811702886,64.4872672407541,67.679193904199,67.9952915350318,68.2810033644819,68.5574256254118,68.040356336938,66.3662902978306,69.3010946755529,69.5963746571515
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,559.072816607957,553.497178396773,573.648227115116,639.329708425509,722.628943297013,817.846092888275,941.244764118773,1131.22988752611,1895.24399500136,2026.19304074045,2085.0452543512,2228.84805859217,2121.61421722256,2369.9577651033,2493.61487371356,2493.38985253651
Lower middle income,LMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.94277459156791,4.12834216195228,4.01786873166238,4.08754072545906,4.02850275145834,4.00248483839148,3.95849410085505,3.84731266287417,3.89705006267718,3.59913602262269,3.48277647865857,3.53106624767109,3.81600249524734,3.96951621741613,3.90104028119913,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.2225138150545,66.597196122581,66.9641479857025,67.083794061249,67.5318434649335,67.529947021124,68.0590796974229,68.346588319376,70.4289278068118,70.7097575308251,70.9403213532696,71.2438695042576,69.9110789555644,69.7113193479505,71.6918319737772,72.0839412410497
